City,Date,Year,Month,Month_Name,Quarter_Label,Day,Day_Name,Season,Is_Weekend,Week_of_Year,Year_Month,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,Pollution_Index,Pollution_Index_Band,PM25_PM10_Ratio,NO2_NOx_Ratio,Pollutants_Above_City_Q3,City_Pollutant_Percentile,AQI_Rolling_7,AQI_Rolling_30,AQI_Change_1d,Cluster,PC1,PC2,Anomaly,Anomaly_Label,Anomaly_Score,Cluster_Description,Is_Extreme_PM_Episode
Chennai,2021-01-28,2021,1,January,Q1,28,Thursday,Winter,0,4,2021-01,300.5,45.3,21.0,36.3,238.0,49.4,6.09,77.6,9.2,450.5,Severe,48.83,Medium,6.63355408388521,0.15252100840336133,3,48.6,308.7857142857143,336.0233333333333,287.7,1,-0.6705190127753246,1.050969334408045,1.0,Anomaly,-0.5628,lowest average PM2.5 among clusters,0
Chennai,2021-01-29,2021,1,January,Q1,29,Friday,Winter,0,4,2021-01,188.6,476.6,133.2,48.3,177.0,17.8,8.66,5.2,17.3,466.4,Severe,46.98,Medium,0.3957196810742761,0.27288135593220336,2,46.8,352.42857142857144,338.89666666666665,15.899999999999977,1,0.43812742079335126,-1.8584698753628244,0.0,Normal,-0.51341,lowest average PM2.5 among clusters,0
Chennai,2021-01-30,2021,1,January,Q1,30,Saturday,Winter,1,4,2021-01,164.2,131.4,82.4,101.2,192.4,29.7,7.61,51.5,75.1,334.2,Very Poor,51.66,Medium,1.2496194824961946,0.525987525987526,2,51.4,375.2857142857143,336.64666666666665,-132.2,1,-0.8134797730620728,-0.5606938530493104,0.0,Normal,-0.46211,lowest average PM2.5 among clusters,0
Chennai,2021-01-31,2021,1,January,Q1,31,Sunday,Winter,1,4,2021-01,84.0,265.7,138.3,11.5,183.8,38.8,2.21,38.2,18.0,215.7,Poor,39.81,Low,0.316146029356417,0.06256800870511425,1,39.6,353.07142857142856,327.79333333333335,-118.5,1,1.5624973740182988,-0.6729831112153263,0.0,Normal,-0.50826,lowest average PM2.5 among clusters,0
Chennai,2021-02-01,2021,2,February,Q1,1,Monday,Winter,0,5,2021-02,4.6,62.0,144.2,51.2,111.8,41.1,6.81,2.8,52.4,160.0,Moderate,37.95,Low,0.07419354838709677,0.4579606440071557,1,37.8,324.9857142857143,319.1966666666667,-55.69999999999999,0,0.2217158564170735,-1.215466297256474,0.0,Normal,-0.53309,highest average PM2.5 among clusters,0
Chennai,2021-02-02,2021,2,February,Q1,2,Tuesday,Winter,0,5,2021-02,186.3,217.6,129.3,35.0,238.5,41.9,2.67,8.9,111.3,351.1,Very Poor,48.0,Medium,0.8561580882352942,0.14675052410901468,2,48.0,305.8142857142857,314.83666666666664,191.10000000000002,1,-0.12439054465480019,-1.146548319488381,0.0,Normal,-0.50683,lowest average PM2.5 among clusters,0
Chennai,2021-02-03,2021,2,February,Q1,3,Wednesday,Winter,0,5,2021-02,287.6,102.0,97.4,124.8,87.6,6.6,6.35,16.4,27.7,437.6,Severe,38.71,Low,2.819607843137255,1.4246575342465755,1,38.5,345.07142857142856,317.6766666666666,86.5,0,-1.0530648575062826,-1.0235551250248498,0.0,Normal,-0.50162,highest average PM2.5 among clusters,0
Chennai,2021-02-04,2021,2,February,Q1,4,Thursday,Winter,0,5,2021-02,21.8,31.2,31.6,7.5,8.3,39.2,4.28,90.3,176.8,220.8,Poor,37.06,Low,0.6987179487179488,0.9036144578313252,3,36.9,312.25714285714287,321.1966666666667,-216.8,0,0.6382345960720455,2.206524464224441,1.0,Anomaly,-0.58187,highest average PM2.5 among clusters,0
Chennai,2021-02-05,2021,2,February,Q1,5,Friday,Winter,0,5,2021-02,148.4,342.3,71.7,129.0,136.3,18.8,0.81,6.6,72.6,322.0,Very Poor,39.08,Low,0.4335378323108384,0.9464416727806308,1,38.8,291.62857142857143,325.34333333333336,101.19999999999999,1,0.21658653894316596,-1.7953298141071834,0.0,Normal,-0.49729,lowest average PM2.5 among clusters,0
Chennai,2021-02-06,2021,2,February,Q1,6,Saturday,Winter,1,5,2021-02,328.3,83.3,83.9,54.2,34.2,26.3,8.54,73.8,73.2,478.3,Severe,46.64,Medium,3.9411764705882355,1.5847953216374269,1,46.4,312.2142857142857,325.18,156.3,0,-0.5641297431037272,1.6533724112959765,0.0,Normal,-0.4868,highest average PM2.5 among clusters,0
Chennai,2021-02-07,2021,2,February,Q1,7,Sunday,Winter,1,5,2021-02,266.2,408.8,84.7,6.2,80.6,5.7,2.58,56.1,15.3,416.2,Severe,33.45,Low,0.6511741682974559,0.07692307692307693,0,33.5,340.85714285714283,330.83000000000004,-62.10000000000002,0,1.5059981073617958,0.29624675557927815,0.0,Normal,-0.51668,highest average PM2.5 among clusters,0
Chennai,2021-02-08,2021,2,February,Q1,8,Monday,Winter,0,6,2021-02,234.1,377.6,113.1,111.4,228.2,39.1,0.97,52.8,52.3,387.8,Very Poor,55.41,Medium,0.619968220338983,0.4881682734443471,2,55.3,373.40000000000003,328.82666666666665,-28.399999999999977,1,0.5984728944689699,-0.7774382206412588,0.0,Normal,-0.49277,lowest average PM2.5 among clusters,0
Chennai,2021-02-09,2021,2,February,Q1,9,Tuesday,Winter,0,6,2021-02,46.0,530.5,56.6,19.0,145.6,19.7,10.0,54.7,135.2,200.0,Moderate,50.95,Medium,0.08671065032987747,0.1304945054945055,2,50.8,351.81428571428575,324.01,-187.8,1,0.7037546993094909,-0.39293303754668024,0.0,Normal,-0.53061,lowest average PM2.5 among clusters,0
Chennai,2021-02-10,2021,2,February,Q1,10,Wednesday,Winter,0,6,2021-02,295.4,549.1,119.0,59.7,30.1,1.1,0.76,91.1,187.8,445.4,Severe,50.75,Medium,0.5379712256419595,1.9833887043189369,3,50.6,352.92857142857144,326.0866666666667,245.39999999999998,0,1.3801314628178611,1.1589443585114754,0.0,Normal,-0.55378,highest average PM2.5 among clusters,0
Chennai,2021-02-11,2021,2,February,Q1,11,Thursday,Winter,0,6,2021-02,480.6,541.6,25.8,52.0,179.4,39.0,7.58,57.0,126.0,169.7,Moderate,64.39,High,0.8873707533234859,0.2898550724637681,4,64.2,345.6285714285714,325.62,-275.7,1,-0.7290538088265103,0.9865417938700625,0.0,Normal,-0.52583,lowest average PM2.5 among clusters,0
Chennai,2021-02-12,2021,2,February,Q1,12,Friday,Winter,0,6,2021-02,196.8,236.9,81.7,79.7,7.9,5.0,3.16,97.2,51.1,359.2,Very Poor,37.82,Low,0.8307302659349937,10.08860759493671,1,37.8,350.9428571428571,330.73999999999995,189.5,0,1.128314498255159,1.159810205090083,0.0,Normal,-0.52545,highest average PM2.5 among clusters,0
Chennai,2021-02-13,2021,2,February,Q1,13,Saturday,Winter,1,6,2021-02,205.9,89.8,39.5,144.5,246.3,11.8,7.67,13.3,52.4,366.2,Very Poor,45.62,Medium,2.2928730512249444,0.5866829070239545,3,45.5,334.92857142857144,329.7066666666667,7.0,1,-2.042803936575305,-2.1051176015134776,0.0,Normal,-0.54209,lowest average PM2.5 among clusters,0
Chennai,2021-02-14,2021,2,February,Q1,14,Sunday,Winter,1,6,2021-02,100.3,170.3,94.1,58.3,204.3,17.3,2.79,99.2,74.7,232.7,Poor,46.13,Medium,0.5889606576629477,0.285364659813999,2,46.2,308.7142857142857,323.21666666666664,-133.5,1,0.7286040632017853,0.1789300198565454,0.0,Normal,-0.49793,lowest average PM2.5 among clusters,0
Chennai,2021-02-15,2021,2,February,Q1,15,Monday,Winter,0,7,2021-02,321.7,441.1,163.4,99.5,110.7,2.9,6.93,68.2,130.7,471.7,Severe,59.87,Medium,0.7293130809340285,0.8988256549232159,1,59.7,320.69999999999993,327.88,239.0,0,0.0011085625763897777,-0.11834359470098255,0.0,Normal,-0.49041,highest average PM2.5 among clusters,0
Chennai,2021-02-16,2021,2,February,Q1,16,Tuesday,Winter,0,7,2021-02,475.2,509.4,138.9,85.6,176.6,20.6,3.86,3.5,75.4,123.1,Moderate,55.35,Medium,0.9328621908127208,0.48471121177802945,2,55.2,309.7142857142857,318.90333333333336,-348.6,1,-0.38958860939012646,-1.1262322689036355,0.0,Normal,-0.51483,lowest average PM2.5 among clusters,0
Chennai,2021-02-17,2021,2,February,Q1,17,Wednesday,Winter,0,7,2021-02,416.0,237.5,147.1,109.6,3.5,40.2,3.92,89.0,125.4,191.7,Moderate,60.24,High,1.7515789473684211,31.314285714285713,3,60.2,273.4714285714286,311.4966666666667,68.6,0,0.10774689629635048,2.1405372792316038,0.0,Normal,-0.52272,highest average PM2.5 among clusters,0
Chennai,2021-02-18,2021,2,February,Q1,18,Thursday,Winter,0,7,2021-02,384.6,277.0,22.2,86.5,71.6,11.4,8.55,24.0,108.0,227.0,Poor,45.2,Medium,1.388447653429603,1.208100558659218,2,45.2,281.65714285714284,312.8233333333334,35.30000000000001,0,-1.4918886176661386,0.09147590900071635,0.0,Normal,-0.49463,highest average PM2.5 among clusters,0
Chennai,2021-02-19,2021,2,February,Q1,19,Friday,Winter,0,7,2021-02,387.3,165.2,40.2,91.9,248.6,3.6,2.91,41.2,154.6,180.2,Moderate,48.96,Medium,2.344430992736078,0.3696701528559936,3,48.8,256.0857142857143,303.05333333333334,-46.80000000000001,1,-1.9045348496664358,-0.6240144805483794,0.0,Normal,-0.50858,lowest average PM2.5 among clusters,0
Chennai,2021-02-20,2021,2,February,Q1,20,Saturday,Winter,1,7,2021-02,226.0,62.2,173.4,0.7,66.4,30.4,1.32,50.9,63.8,381.6,Very Poor,36.23,Low,3.633440514469453,0.010542168674698794,1,36.3,258.2857142857143,310.00333333333333,201.40000000000003,0,1.0345590391233466,0.8442663401625027,0.0,Normal,-0.51634,highest average PM2.5 among clusters,0
Chennai,2021-02-21,2021,2,February,Q1,21,Sunday,Winter,1,7,2021-02,336.2,582.4,112.3,82.8,133.8,35.1,9.26,17.0,118.1,486.2,Severe,63.12,High,0.5772664835164835,0.6188340807174887,2,62.9,294.5,320.8466666666667,104.59999999999997,1,-0.31771916144897366,-0.6090037723924939,0.0,Normal,-0.5015,lowest average PM2.5 among clusters,0
Chennai,2021-02-22,2021,2,February,Q1,22,Monday,Winter,0,8,2021-02,367.2,157.1,10.6,97.3,212.9,42.9,8.43,87.8,70.5,180.3,Moderate,60.9,High,2.3373647358370464,0.45702207609206197,4,60.6,252.87142857142857,321.05,-305.9,1,-1.4506592209710663,1.1570039111886155,0.0,Normal,-0.53427,lowest average PM2.5 among clusters,0
Chennai,2021-02-23,2021,2,February,Q1,23,Tuesday,Winter,0,8,2021-02,395.0,583.5,88.6,135.8,145.6,16.5,6.47,56.9,110.7,155.8,Moderate,64.37,High,0.676949443016281,0.9326923076923078,3,64.2,257.54285714285714,313.86999999999995,-24.5,1,-0.34914718360684505,-0.29648257293244057,0.0,Normal,-0.49205,lowest average PM2.5 among clusters,0
Chennai,2021-02-24,2021,2,February,Q1,24,Wednesday,Winter,0,8,2021-02,309.0,436.2,17.8,136.1,200.1,43.0,1.57,98.6,194.3,459.0,Severe,67.96,High,0.7083906464924347,0.68015992003998,5,67.6,295.7285714285714,317.28333333333336,303.2,1,-0.34961943345143465,1.0348849062853083,1.0,Anomaly,-0.56689,lowest average PM2.5 among clusters,0
Chennai,2021-02-25,2021,2,February,Q1,25,Thursday,Winter,0,8,2021-02,221.8,481.0,15.7,141.8,227.6,39.7,9.44,39.2,28.8,472.7,Severe,60.6,High,0.46112266112266115,0.6230228471001759,5,60.2,330.8285714285715,316.86333333333334,13.699999999999989,1,-0.64255222479588,-1.1803504462341317,0.0,Normal,-0.55449,lowest average PM2.5 among clusters,0
Chennai,2021-02-26,2021,2,February,Q1,26,Friday,Winter,0,8,2021-02,455.9,323.9,65.2,133.4,1.0,42.2,3.91,49.1,137.7,273.9,Poor,56.51,Medium,1.4075331892559433,133.4,3,56.3,344.2142857142857,320.56666666666666,-198.8,0,-0.6655361771312978,1.4696988621051172,0.0,Normal,-0.52564,highest average PM2.5 among clusters,0
Chennai,2021-02-27,2021,2,February,Q1,27,Saturday,Winter,1,8,2021-02,99.6,157.8,68.0,3.5,236.9,3.5,5.03,36.5,184.4,240.1,Poor,40.37,Medium,0.6311787072243346,0.014774166314900802,2,40.2,324.0,313.55333333333334,-33.79999999999998,1,-0.7073435194009848,-0.9592230181499541,0.0,Normal,-0.52996,lowest average PM2.5 among clusters,0
Chennai,2021-02-28,2021,2,February,Q1,28,Sunday,Winter,1,8,2021-02,35.1,183.8,16.6,60.3,236.2,37.8,0.65,36.4,49.3,156.0,Moderate,35.98,Low,0.190968443960827,0.25529212531752754,1,35.9,276.8285714285714,303.2066666666667,-84.1,1,0.4773498254706957,-1.039126472516613,0.0,Normal,-0.54304,lowest average PM2.5 among clusters,0
Chennai,2021-03-01,2021,3,March,Q1,1,Monday,Winter,0,9,2021-03,178.3,510.7,34.6,79.1,113.5,28.2,4.05,86.2,120.1,345.0,Very Poor,53.26,Medium,0.3491286469551596,0.6969162995594713,2,52.9,300.35714285714283,303.56666666666666,189.0,0,0.9719423917839405,0.703298540562702,0.0,Normal,-0.48377,highest average PM2.5 among clusters,0
Chennai,2021-03-02,2021,3,March,Q1,2,Tuesday,Winter,0,9,2021-03,50.5,321.1,181.5,121.6,55.2,5.3,7.54,12.6,127.4,271.1,Poor,46.65,Medium,0.1572718779196512,2.2028985507246372,3,46.8,316.8285714285715,305.4133333333333,-73.89999999999998,0,0.16199552632105116,-1.8518845896648506,0.0,Normal,-0.52859,highest average PM2.5 among clusters,0
Chennai,2021-03-03,2021,3,March,Q1,3,Wednesday,Winter,0,9,2021-03,87.9,270.5,38.1,91.5,82.7,40.8,1.15,66.2,33.9,220.5,Poor,39.12,Low,0.3249537892791128,1.1064087061668681,1,38.7,282.75714285714287,307.43,-50.60000000000002,0,1.3203102993476965,0.3720811036810623,0.0,Normal,-0.50499,highest average PM2.5 among clusters,0
Chennai,2021-03-04,2021,3,March,Q1,4,Thursday,Winter,0,9,2021-03,482.9,384.4,81.9,79.9,137.9,44.3,7.49,87.5,9.3,342.9,Very Poor,62.85,High,1.2562434963579605,0.5794053662073967,3,62.5,264.2142857142857,307.1566666666667,122.39999999999998,1,-0.035177677450154834,1.5598549952526455,0.0,Normal,-0.52229,lowest average PM2.5 among clusters,0
Chennai,2021-03-05,2021,3,March,Q1,5,Friday,Winter,0,9,2021-03,295.8,85.5,73.0,24.3,17.9,40.8,9.8,64.2,27.1,445.8,Severe,43.4,Medium,3.4596491228070176,1.3575418994413408,2,43.1,288.7714285714286,307.43,102.90000000000003,0,-0.1546557280379884,1.8473882125961267,0.0,Normal,-0.53845,highest average PM2.5 among clusters,0
Chennai,2021-03-06,2021,3,March,Q1,6,Saturday,Winter,1,9,2021-03,476.4,191.7,165.5,74.2,13.9,49.2,2.72,68.1,1.1,161.3,Moderate,51.03,Medium,2.485133020344288,5.338129496402877,3,51.1,277.51428571428573,305.44666666666666,-284.5,0,0.7106573117886684,1.939161428887926,0.0,Normal,-0.55869,highest average PM2.5 among clusters,0
Chennai,2021-03-07,2021,3,March,Q1,7,Sunday,Winter,1,9,2021-03,214.4,518.1,136.8,3.7,241.2,15.1,1.38,6.7,145.5,372.7,Very Poor,46.67,Medium,0.41381972592163674,0.015339966832504147,2,46.7,308.4714285714286,307.1366666666666,211.39999999999998,1,0.6912364224637016,-1.6585890322858545,0.0,Normal,-0.54701,lowest average PM2.5 among clusters,0
Chennai,2021-03-08,2021,3,March,Q1,8,Monday,Winter,0,10,2021-03,171.2,442.8,174.9,137.4,22.7,16.8,3.34,40.9,156.9,417.9,Severe,53.61,Medium,0.38663053297199634,6.052863436123348,3,53.7,318.8857142857143,305.12333333333333,45.19999999999999,0,0.7628985239742063,-0.586990702703804,0.0,Normal,-0.513,highest average PM2.5 among clusters,0
Chennai,2021-03-09,2021,3,March,Q1,9,Tuesday,Winter,0,10,2021-03,159.7,284.4,48.2,146.1,97.5,27.2,9.85,0.8,134.8,330.7,Very Poor,51.22,Medium,0.5615330520393812,1.4984615384615385,2,51.0,327.40000000000003,302.2733333333333,-87.19999999999999,0,-1.4838782582219971,-1.3567065039594424,0.0,Normal,-0.53731,highest average PM2.5 among clusters,0
Chennai,2021-03-10,2021,3,March,Q1,10,Wednesday,Winter,0,10,2021-03,326.1,239.2,133.2,71.4,192.2,15.3,6.09,27.9,112.7,476.1,Severe,52.44,Medium,1.363294314381271,0.37148803329864727,1,52.4,363.9142857142857,305.21666666666664,145.40000000000003,1,-0.9617186672723158,-0.81265353972905,0.0,Normal,-0.45042,lowest average PM2.5 among clusters,0
Chennai,2021-03-11,2021,3,March,Q1,11,Thursday,Winter,0,10,2021-03,405.6,340.8,141.6,99.0,249.2,40.3,5.71,77.2,132.7,290.8,Poor,72.85,High,1.1901408450704225,0.39727126805778495,4,72.7,356.47142857142853,308.2433333333333,-185.3,1,-0.7550462757077381,0.37515563463228213,0.0,Normal,-0.49613,lowest average PM2.5 among clusters,0
Chennai,2021-03-12,2021,3,March,Q1,12,Friday,Winter,0,10,2021-03,212.1,356.2,71.0,29.4,213.1,0.5,0.54,59.7,147.7,370.9,Very Poor,42.45,Medium,0.5954519932622122,0.1379633974659784,1,42.4,345.7714285714286,305.76000000000005,80.09999999999997,1,0.3717258093052699,-0.4678990831038293,0.0,Normal,-0.51113,lowest average PM2.5 among clusters,0
Chennai,2021-03-13,2021,3,March,Q1,13,Saturday,Winter,1,10,2021-03,190.4,142.9,8.0,76.8,191.1,11.4,4.94,1.2,176.3,354.3,Very Poor,39.45,Low,1.3324002799160253,0.40188383045525905,2,39.4,373.34285714285716,311.9133333333333,-16.599999999999966,1,-1.8162772521328687,-1.3353573690609648,0.0,Normal,-0.5184,lowest average PM2.5 among clusters,0
Chennai,2021-03-14,2021,3,March,Q1,14,Sunday,Winter,1,10,2021-03,415.8,280.8,154.8,115.2,77.0,5.7,9.17,84.2,167.7,230.8,Poor,65.13,High,1.4807692307692308,1.4961038961038962,6,65.0,353.07142857142856,307.6333333333333,-123.5,0,-1.11819380332422,0.9179613252619226,0.0,Normal,-0.53221,highest average PM2.5 among clusters,0
Chennai,2021-03-15,2021,3,March,Q1,15,Monday,Winter,0,11,2021-03,99.5,0.7,98.4,113.1,80.7,30.5,6.61,17.7,90.2,230.0,Poor,40.76,Medium,142.14285714285714,1.4014869888475836,0,40.8,326.2285714285714,303.0933333333333,-0.8000000000000114,0,-0.8500346077471873,-0.7630767433568376,0.0,Normal,-0.50025,highest average PM2.5 among clusters,0
Chennai,2021-03-16,2021,3,March,Q1,16,Tuesday,Winter,0,11,2021-03,417.4,409.9,57.9,143.2,245.5,9.8,3.86,84.5,151.1,374.8,Very Poor,65.85,High,1.0182971456452794,0.5832993890020366,5,65.7,332.5285714285714,307.83,144.8,1,-1.1771584736045266,-0.07995210512418839,0.0,Normal,-0.53593,lowest average PM2.5 among clusters,0
Chennai,2021-03-17,2021,3,March,Q1,17,Wednesday,Winter,0,11,2021-03,432.8,22.2,15.4,47.4,108.4,47.1,0.38,58.5,104.1,105.6,Moderate,42.39,Medium,19.495495495495497,0.4372693726937269,2,42.2,279.6,295.6266666666667,-269.20000000000005,0,-0.8384528766945193,1.95576531164789,0.0,Normal,-0.54485,highest average PM2.5 among clusters,0
Chennai,2021-03-18,2021,3,March,Q1,18,Thursday,Winter,0,11,2021-03,457.7,115.8,58.2,10.6,102.2,33.3,1.31,4.3,44.7,110.8,Moderate,32.69,Low,3.952504317789292,0.10371819960861056,1,32.3,253.8857142857143,295.21666666666664,5.200000000000003,0,-0.562864750145668,0.5427400501040007,0.0,Normal,-0.54143,highest average PM2.5 among clusters,0
Chennai,2021-03-19,2021,3,March,Q1,19,Friday,Winter,0,11,2021-03,17.2,3.0,139.7,39.5,188.4,47.9,4.84,63.9,163.1,192.8,Moderate,51.68,Medium,5.733333333333333,0.20966029723991506,2,51.7,228.44285714285715,295.2533333333333,82.00000000000001,1,-0.008577878824681837,0.1940404134437465,0.0,Normal,-0.53954,lowest average PM2.5 among clusters,0
Chennai,2021-03-20,2021,3,March,Q1,20,Saturday,Winter,1,11,2021-03,400.8,489.8,78.9,113.4,139.7,16.1,5.28,63.2,135.6,485.4,Severe,60.97,High,0.8182931808901592,0.8117394416607016,3,60.7,247.17142857142858,303.8666666666667,292.59999999999997,1,-0.47055804611877444,0.19996594121987019,0.0,Normal,-0.46724,lowest average PM2.5 among clusters,0
Chennai,2021-03-21,2021,3,March,Q1,21,Sunday,Winter,1,11,2021-03,260.1,309.6,65.3,56.2,15.2,40.9,5.67,85.1,100.5,410.1,Severe,50.41,Medium,0.8401162790697675,3.697368421052632,2,50.1,272.7857142857143,311.53,-75.29999999999995,0,0.6929524961315245,1.9753173256620988,0.0,Normal,-0.48792,highest average PM2.5 among clusters,0
Chennai,2021-03-22,2021,3,March,Q1,22,Monday,Winter,0,12,2021-03,11.0,13.4,19.2,86.2,240.1,41.2,7.48,86.3,36.3,168.4,Moderate,47.69,Medium,0.8208955223880596,0.3590170762182424,3,47.5,263.98571428571427,304.42333333333335,-241.70000000000002,1,-0.3851057942745194,-0.048050792314830414,1.0,Anomaly,-0.56216,lowest average PM2.5 among clusters,0
Chennai,2021-03-23,2021,3,March,Q1,23,Tuesday,Winter,0,12,2021-03,123.9,25.7,51.4,39.7,185.2,29.7,9.68,14.9,41.5,303.2,Very Poor,38.57,Low,4.821011673151752,0.2143628509719223,1,38.3,253.75714285714284,298.3233333333333,134.79999999999998,1,-1.1090087161594553,-0.9184772075991036,0.0,Normal,-0.53577,lowest average PM2.5 among clusters,0
Chennai,2021-03-24,2021,3,March,Q1,24,Wednesday,Winter,0,12,2021-03,26.2,450.6,182.2,100.0,70.9,40.0,1.03,79.9,57.8,429.1,Severe,51.73,Medium,0.05814469596094096,1.4104372355430181,4,51.7,299.9714285714286,306.6166666666667,125.90000000000003,0,2.6621466786151924,-0.027762650109426,0.0,Normal,-0.53449,highest average PM2.5 among clusters,0
Chennai,2021-03-25,2021,3,March,Q1,25,Thursday,Winter,0,12,2021-03,256.3,22.4,162.6,19.3,106.9,1.5,7.58,41.5,99.8,406.3,Severe,40.24,Medium,11.441964285714286,0.18054256314312442,2,40.3,342.18571428571425,314.96666666666664,-22.80000000000001,0,-0.6775407553432998,-0.04984399795150616,0.0,Normal,-0.5164,highest average PM2.5 among clusters,0
Chennai,2021-03-26,2021,3,March,Q1,26,Friday,Winter,0,12,2021-03,349.9,567.1,56.7,41.1,48.4,42.2,6.97,97.3,187.8,499.9,Severe,64.99,High,0.6169987656497972,0.8491735537190083,4,64.5,386.0571428571429,316.33000000000004,93.59999999999997,0,0.5739181653534795,2.408982864852469,0.0,Normal,-0.54585,highest average PM2.5 among clusters,0
Chennai,2021-03-27,2021,3,March,Q1,27,Saturday,Winter,1,12,2021-03,102.5,537.9,16.0,142.7,61.1,37.0,6.46,61.2,154.2,240.3,Poor,57.18,Medium,0.19055586540249117,2.3355155482815055,3,57.1,351.04285714285714,308.5833333333333,-259.59999999999997,0,0.37844995632159556,0.10056258136629546,0.0,Normal,-0.53203,highest average PM2.5 among clusters,0
Chennai,2021-03-28,2021,3,March,Q1,28,Sunday,Winter,1,12,2021-03,58.7,225.1,85.9,60.8,59.7,4.9,9.75,89.0,128.3,196.9,Moderate,46.34,Medium,0.260772989782319,1.0184254606365157,2,46.5,320.5857142857143,306.01666666666665,-43.400000000000006,0,0.22370413255299895,0.5332295231565131,0.0,Normal,-0.52962,highest average PM2.5 among clusters,0
Chennai,2021-03-29,2021,3,March,Q1,29,Monday,Winter,0,13,2021-03,275.3,182.8,174.7,82.4,89.9,23.0,4.13,1.2,41.7,425.3,Severe,41.46,Medium,1.5060175054704594,0.9165739710789766,1,41.4,357.2857142857143,312.19,228.4,0,-0.05592443146053646,-1.062355139193444,0.0,Normal,-0.48736,highest average PM2.5 among clusters,0
Chennai,2021-03-30,2021,3,March,Q1,30,Tuesday,Winter,0,13,2021-03,168.4,407.2,135.1,116.8,195.0,37.7,9.55,28.6,154.6,371.4,Very Poor,66.86,High,0.41355599214145383,0.5989743589743589,4,66.6,367.0285714285714,319.37,-53.900000000000034,1,-0.722374303740513,-1.233210163081663,0.0,Normal,-0.49593,lowest average PM2.5 among clusters,0
Chennai,2021-03-31,2021,3,March,Q1,31,Wednesday,Winter,0,13,2021-03,288.0,86.2,9.0,15.3,95.5,30.1,1.33,12.2,93.8,438.0,Severe,28.61,Low,3.3410672853828305,0.16020942408376965,0,28.5,368.30000000000007,322.47,66.60000000000002,0,-0.504289884578111,0.4128515814516187,0.0,Normal,-0.52279,highest average PM2.5 among clusters,0
Chennai,2021-04-01,2021,4,April,Q2,1,Thursday,Summer,0,13,2021-04,143.0,326.6,153.8,35.3,53.2,15.8,3.54,43.9,59.9,317.9,Very Poor,38.4,Low,0.43784445805266375,0.6635338345864661,1,38.5,355.6714285714285,324.03,-120.10000000000002,0,1.4730940944500353,-0.18877454192834128,0.0,Normal,-0.47356,highest average PM2.5 among clusters,0
Chennai,2021-04-02,2021,4,April,Q2,2,Friday,Summer,0,13,2021-04,284.1,173.8,13.9,89.2,20.3,47.8,0.68,53.2,25.4,434.1,Severe,36.51,Low,1.63463751438435,4.394088669950739,1,36.5,346.2714285714286,331.15,116.20000000000005,0,0.527771840987366,1.353285729672405,0.0,Normal,-0.54132,highest average PM2.5 among clusters,0
Chennai,2021-04-03,2021,4,April,Q2,3,Saturday,Summer,1,13,2021-04,267.6,565.3,15.5,112.7,175.0,10.6,6.13,34.2,31.6,417.6,Severe,48.13,Medium,0.4733769679816028,0.644,1,47.8,371.59999999999997,333.64000000000004,-16.5,1,-0.0014509312693352318,-1.2689913170600466,0.0,Normal,-0.51355,lowest average PM2.5 among clusters,0
Chennai,2021-04-04,2021,4,April,Q2,4,Sunday,Summer,1,13,2021-04,436.7,571.2,114.2,74.2,171.0,48.4,5.35,95.4,188.5,250.5,Poor,77.5,High,0.7645308123249299,0.43391812865497076,5,77.2,379.2571428571428,327.13000000000005,-167.10000000000002,1,0.09041264089015397,1.636288826069852,0.0,Normal,-0.54544,lowest average PM2.5 among clusters,0
Chennai,2021-04-05,2021,4,April,Q2,5,Monday,Summer,0,14,2021-04,285.8,306.8,194.9,73.5,80.0,9.1,7.24,7.2,15.9,435.8,Severe,43.61,Medium,0.9315514993481095,0.91875,1,43.5,380.75714285714287,336.28,185.3,0,0.20402890383798125,-1.2790336702432255,0.0,Normal,-0.51598,highest average PM2.5 among clusters,0
Chennai,2021-04-06,2021,4,April,Q2,6,Tuesday,Summer,0,14,2021-04,194.0,409.3,46.7,45.6,20.1,30.8,1.61,82.8,8.7,374.1,Very Poor,37.07,Low,0.4739799657952602,2.2686567164179103,1,36.8,381.14285714285717,336.3266666666667,-61.69999999999999,0,2.098295045212007,1.3323387985623176,0.0,Normal,-0.52526,highest average PM2.5 among clusters,0
Chennai,2021-04-07,2021,4,April,Q2,7,Wednesday,Summer,0,14,2021-04,15.5,465.5,181.8,32.6,199.2,25.3,6.04,43.3,186.4,450.5,Severe,57.83,Medium,0.03329752953813104,0.1636546184738956,4,57.9,382.92857142857144,337.4133333333333,76.39999999999998,1,0.976988915024099,-1.2033802762294667,0.0,Normal,-0.52254,lowest average PM2.5 among clusters,0
Chennai,2021-04-08,2021,4,April,Q2,8,Thursday,Summer,0,14,2021-04,342.2,524.5,46.5,54.3,93.1,0.7,2.43,47.9,22.2,492.2,Severe,37.47,Low,0.6524308865586272,0.5832438238453276,1,37.3,407.8285714285715,342.7966666666667,41.69999999999999,0,0.9712316508572649,-0.12378860543949388,0.0,Normal,-0.51796,highest average PM2.5 among clusters,0
